run_id,tokenizer_type,embed_dim,num_heads,num_layers,batch_size,seq_length,max_seq_len,learning_rate,epoch,loss,cpu_usage,gpu_usage
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,400,11.720953941345215,9.4,44.74401836832061
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,410,10.106778144836426,10.0,44.74401836832061
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,420,9.173011779785156,9.9,44.7548008110687
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,430,9.049995422363281,9.7,44.74874165076336
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,440,8.726051330566406,9.7,44.74401836832061
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,450,8.705375671386719,9.6,44.7548008110687
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,460,8.652647972106934,9.4,44.74401836832061
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,470,8.660282135009766,9.4,44.74874165076336
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,480,8.421367645263672,9.4,44.74401836832061
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,490,8.73738956451416,9.3,44.74401836832061
run_20251211_155613_7d508ccb,word,1024,16,12,16,256,512,0.003,500,8.318817138671875,8.7,44.74401836832061
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,1,757.4556274414062,9.9,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,10,93.8136978149414,8.2,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,20,56.75859832763672,6.2,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,30,30.874252319335938,5.6,47.6792760019084
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,40,22.623008728027344,6.5,47.6792760019084
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,50,16.693565368652344,6.4,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,60,14.764873504638672,6.3,47.6792760019084
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,70,13.340032577514648,6.2,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,80,13.091581344604492,5.6,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,90,11.903374671936035,5.8,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,100,12.068875312805176,6.1,47.68314050572519
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,110,10.865571975708008,6.1,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,120,10.8515625,6.1,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,130,10.726080894470215,6.7,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,140,10.686531066894531,5.8,47.6792760019084
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,150,10.0457124710083,7.3,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,160,10.078943252563477,7.7,47.6792760019084
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,170,9.98736572265625,8.6,47.687005009541984
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,180,9.754900932312012,8.5,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,190,9.6163969039917,8.3,47.6792760019084
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,200,9.573415756225586,8.9,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,210,9.041730880737305,8.4,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,220,9.398334503173828,8.3,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,230,9.716732025146484,9.4,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,240,9.072334289550781,11.5,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,250,9.428699493408203,8.4,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,260,10.186580657958984,5.3,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,270,14.09280776977539,6.1,47.67956226145038
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,280,10.235450744628906,5.6,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,290,9.148423194885254,5.9,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,300,8.994148254394531,5.9,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,310,8.826382637023926,6.0,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,320,8.950645446777344,6.0,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,330,8.282960891723633,5.8,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,340,8.6895112991333,6.0,47.687005009541984
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,350,8.793442726135254,5.7,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,360,8.060115814208984,5.7,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,370,8.211835861206055,5.8,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,380,9.024385452270508,5.5,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,390,8.431038856506348,5.8,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,400,8.246294975280762,5.6,47.67569775763359
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,410,7.855978488922119,6.1,47.67569775763359
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,420,8.281370162963867,6.2,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,430,7.970057010650635,5.7,47.67569775763359
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,440,8.339445114135742,6.2,47.67183325381679
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,450,7.697151184082031,5.7,47.67569775763359
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,460,8.24129867553711,5.9,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,470,7.799168586730957,6.0,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,480,7.869222640991211,5.7,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,490,7.536906719207764,6.6,47.66796875
run_20251212_194124_726e13ab,tiktoken,1024,16,12,16,256,512,0.003,500,7.746477127075195,5.7,47.6792760019084
